visual_case_id,case_id,candidate_id,sampling_group,view,angle,script_path,image_path,status,render_action,returncode,stderr_tail,camera_score,camera_focus,camera_direction,camera_selection_tier,candidate_directions,ligand_occluded_fraction,center_line_blocked,projection_area_score,interest_occluded_fraction,key_occluded_fraction,interest_area_score
vqc_020,case_000041,clean_positive:case_000041:original,clean_positive,reconnect_before_after_overlay,clear_01,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/images/reconnect_before_after_overlay_clear_01.png,rendered,chimerax_render,0,"0.01 INFO: Axis 'axis' centered at [64.46895 97.543 5.5285 ] with direction [-1.6395 -5.1172 -8.4336], radius 0.01, and length 9.99997 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 65.2887 100.1016 9.7453 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",6.0,"65.288748,100.101608,9.745340","0.795158,0.503906,0.337346",strict,256,0.0,False,1.0,0.0,0.0,1.0
vqc_020,case_000041,clean_positive:case_000041:original,clean_positive,reconnect_before_after_overlay,clear_02,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/images/reconnect_before_after_overlay_clear_02.png,rendered,chimerax_render,0,"0.01 INFO: Axis 'axis' centered at [64.46895 97.543 5.5285 ] with direction [-1.6395 -5.1172 -8.4336], radius 0.01, and length 9.99997 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 65.2887 100.1016 9.7453 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",5.996406,"65.288748,100.101608,9.745340","-0.781166,-0.488281,-0.389052",strict,256,0.0,False,0.999401,0.0,0.0,0.999401
vqc_020,case_000041,clean_positive:case_000041:original,clean_positive,reconnect_before_after_overlay,clear_03,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/images/reconnect_before_after_overlay_clear_03.png,rendered,chimerax_render,0,"0.01 INFO: Axis 'axis' centered at [64.46895 97.543 5.5285 ] with direction [-1.6395 -5.1172 -8.4336], radius 0.01, and length 9.99997 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 65.2887 100.1016 9.7453 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",5.966198,"65.288748,100.101608,9.745340","-0.586720,-0.730469,0.349535",strict,256,0.0,False,0.994366,0.0,0.0,0.994366
vqc_020,case_000041,clean_positive:case_000041:original,clean_positive,reconnect_before_after_overlay,clear_04,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/images/reconnect_before_after_overlay_clear_04.png,rendered,chimerax_render,0,"0.01 INFO: Axis 'axis' centered at [64.46895 97.543 5.5285 ] with direction [-1.6395 -5.1172 -8.4336], radius 0.01, and length 9.99997 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 65.2887 100.1016 9.7453 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",5.916614,"65.288748,100.101608,9.745340","0.575487,0.691406,-0.436774",strict,256,0.0,False,0.986102,0.0,0.0,0.986102
vqc_020,case_000041,clean_positive:case_000041:original,clean_positive,reconnect_before_after_overlay,clear_05,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/images/reconnect_before_after_overlay_clear_05.png,rendered,chimerax_render,0,"0.01 INFO: Axis 'axis' centered at [64.46895 97.543 5.5285 ] with direction [-1.6395 -5.1172 -8.4336], radius 0.01, and length 9.99997 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 65.2887 100.1016 9.7453 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",5.352693,"65.288748,100.101608,9.745340","0.818734,-0.355469,0.450907",strict,256,0.0,False,0.892116,0.0,0.0,0.892116
vqc_020,case_000041,clean_positive:case_000041:original,clean_positive,reconnect_before_after_overlay,clear_06,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/images/reconnect_before_after_overlay_clear_06.png,rendered,chimerax_render,0,"0.01 INFO: Axis 'axis' centered at [64.46895 97.543 5.5285 ] with direction [-1.6395 -5.1172 -8.4336], radius 0.01, and length 9.99997 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 65.2887 100.1016 9.7453 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",5.322269,"65.288748,100.101608,9.745340","-0.721314,0.308594,-0.620061",strict,256,0.0,False,0.887045,0.0,0.0,0.887045
vqc_020,case_000041,clean_positive:case_000041:original,clean_positive,reconnect_before_after_overlay,clear_07,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/images/reconnect_before_after_overlay_clear_07.png,rendered,chimerax_render,0,"0.01 INFO: Axis 'axis' centered at [64.46895 97.543 5.5285 ] with direction [-1.6395 -5.1172 -8.4336], radius 0.01, and length 9.99997 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 65.2887 100.1016 9.7453 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",4.899973,"65.288748,100.101608,9.745340","0.321567,0.214844,0.922191",strict,256,0.0,False,0.816662,0.0,0.0,0.816662
vqc_020,case_000041,clean_positive:case_000041:original,clean_positive,reconnect_before_after_overlay,clear_08,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/images/reconnect_before_after_overlay_clear_08.png,rendered,chimerax_render,0,"0.01 INFO: Axis 'axis' centered at [64.46895 97.543 5.5285 ] with direction [-1.6395 -5.1172 -8.4336], radius 0.01, and length 9.99997 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 65.2887 100.1016 9.7453 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",4.780134,"65.288748,100.101608,9.745340","0.123983,0.910156,0.395277",strict,256,0.0,False,0.796689,0.0,0.0,0.796689
vqc_020,case_000041,clean_positive:case_000041:original,clean_positive,reconnect_before_after_overlay,clear_09,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/images/reconnect_before_after_overlay_clear_09.png,rendered,chimerax_render,0,"0.01 INFO: Axis 'axis' centered at [64.46895 97.543 5.5285 ] with direction [-1.6395 -5.1172 -8.4336], radius 0.01, and length 9.99997 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 65.2887 100.1016 9.7453 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",4.77563,"65.288748,100.101608,9.745340","0.943748,-0.066406,-0.323929",strict,256,0.0,False,0.795938,0.0,0.0,0.795938
vqc_020,case_000041,clean_positive:case_000041:original,clean_positive,reconnect_before_after_overlay,clear_10,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/images/reconnect_before_after_overlay_clear_10.png,rendered,chimerax_render,0,"0.01 INFO: Axis 'axis' centered at [64.46895 97.543 5.5285 ] with direction [-1.6395 -5.1172 -8.4336], radius 0.01, and length 9.99997 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 65.2887 100.1016 9.7453 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",4.749847,"65.288748,100.101608,9.745340","-0.795725,0.128906,0.591781",strict,256,0.0,False,0.791641,0.0,0.0,0.791641
vqc_020,case_000041,clean_positive:case_000041:original,clean_positive,reconnect_before_after_overlay,clear_11,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/images/reconnect_before_after_overlay_clear_11.png,rendered,chimerax_render,0,"0.01 INFO: Axis 'axis' centered at [64.46895 97.543 5.5285 ] with direction [-1.6395 -5.1172 -8.4336], radius 0.01, and length 9.99997 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 65.2887 100.1016 9.7453 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",4.702145,"65.288748,100.101608,9.745340","0.014223,-0.542969,0.839632",strict,256,0.0,False,0.783691,0.0,0.0,0.783691
vqc_020,case_000041,clean_positive:case_000041:original,clean_positive,reconnect_before_after_overlay,clear_12,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/scripts/reconnect_before_after_overlay_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000041/clean_positive_case_000041_original/images/reconnect_before_after_overlay_clear_12.png,rendered,chimerax_render,0,"0.01 INFO: Axis 'axis' centered at [64.46895 97.543 5.5285 ] with direction [-1.6395 -5.1172 -8.4336], radius 0.01, and length 9.99997 INFO: Executing: hide #102 models INFO: Executing: view #1-8 clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 65.2887 100.1016 9.7453 INFO: Executing: save images/reconnect_before_after_overlay_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",4.495275,"65.288748,100.101608,9.745340","-0.163957,-0.511719,-0.843364",strict,256,0.0,False,0.749212,0.0,0.0,0.749212
vqc_021,case_000109,clean_positive:case_000109:original,clean_positive,reconnect_clash,clear_01,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/images/reconnect_clash_clear_01.png,rendered,chimerax_render,0,"lor white radius 0.01 INFO: Axis 'axis' centered at [73.7154 86.24645 60.31685] with direction [1.1272 3.1641 9.4191], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 73.1518 84.6644 55.6073 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.650538,"73.151763,84.664441,55.607339","-0.227445,0.966047,0.122566",strict,256,0.0,False,0.709931,0.141593,0.177778,0.906481
vqc_021,case_000109,clean_positive:case_000109:original,clean_positive,reconnect_clash,clear_02,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/images/reconnect_clash_clear_02.png,rendered,chimerax_render,0,"lor white radius 0.01 INFO: Axis 'axis' centered at [73.7154 86.24645 60.31685] with direction [1.1272 3.1641 9.4191], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 73.1518 84.6644 55.6073 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.645139,"73.151763,84.664441,55.607339","0.418506,0.378906,0.825398",strict,256,0.043478,False,0.345876,0.176991,0.211111,0.655917
vqc_021,case_000109,clean_positive:case_000109:original,clean_positive,reconnect_clash,clear_03,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/images/reconnect_clash_clear_03.png,rendered,chimerax_render,0,"lor white radius 0.01 INFO: Axis 'axis' centered at [73.7154 86.24645 60.31685] with direction [1.1272 3.1641 9.4191], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 73.1518 84.6644 55.6073 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.623348,"73.151763,84.664441,55.607339","0.029634,0.582031,0.812626",strict,256,0.0,False,0.602822,0.141593,0.177778,0.751098
vqc_021,case_000109,clean_positive:case_000109:original,clean_positive,reconnect_clash,clear_04,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/images/reconnect_clash_clear_04.png,rendered,chimerax_render,0,"lor white radius 0.01 INFO: Axis 'axis' centered at [73.7154 86.24645 60.31685] with direction [1.1272 3.1641 9.4191], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 73.1518 84.6644 55.6073 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.580701,"73.151763,84.664441,55.607339","-0.504292,0.863281,0.020854",strict,256,0.0,False,0.909961,0.150442,0.188889,0.9024
vqc_021,case_000109,clean_positive:case_000109:original,clean_positive,reconnect_clash,clear_05,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/images/reconnect_clash_clear_05.png,rendered,chimerax_render,0,"lor white radius 0.01 INFO: Axis 'axis' centered at [73.7154 86.24645 60.31685] with direction [1.1272 3.1641 9.4191], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 73.1518 84.6644 55.6073 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.523293,"73.151763,84.664441,55.607339","0.288279,0.644531,0.708149",strict,256,0.086957,False,0.509346,0.185841,0.211111,0.739332
vqc_021,case_000109,clean_positive:case_000109:original,clean_positive,reconnect_clash,clear_06,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/images/reconnect_clash_clear_06.png,rendered,chimerax_render,0,"lor white radius 0.01 INFO: Axis 'axis' centered at [73.7154 86.24645 60.31685] with direction [1.1272 3.1641 9.4191], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 73.1518 84.6644 55.6073 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.507364,"73.151763,84.664441,55.607339","0.219402,0.480469,0.849125",strict,256,0.043478,False,0.454905,0.159292,0.188889,0.665091
vqc_021,case_000109,clean_positive:case_000109:original,clean_positive,reconnect_clash,clear_07,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/images/reconnect_clash_clear_07.png,rendered,chimerax_render,0,"lor white radius 0.01 INFO: Axis 'axis' centered at [73.7154 86.24645 60.31685] with direction [1.1272 3.1641 9.4191], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 73.1518 84.6644 55.6073 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.504345,"73.151763,84.664441,55.607339","-0.469385,0.722656,0.507391",strict,256,0.0,False,0.793366,0.159292,0.2,0.948039
vqc_021,case_000109,clean_positive:case_000109:original,clean_positive,reconnect_clash,clear_08,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/images/reconnect_clash_clear_08.png,rendered,chimerax_render,0,"lor white radius 0.01 INFO: Axis 'axis' centered at [73.7154 86.24645 60.31685] with direction [1.1272 3.1641 9.4191], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 73.1518 84.6644 55.6073 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.503604,"73.151763,84.664441,55.607339","-0.464829,0.824219,0.323416",strict,256,0.0,False,0.748284,0.141593,0.177778,0.93268
vqc_021,case_000109,clean_positive:case_000109:original,clean_positive,reconnect_clash,clear_09,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/images/reconnect_clash_clear_09.png,rendered,chimerax_render,0,"lor white radius 0.01 INFO: Axis 'axis' centered at [73.7154 86.24645 60.31685] with direction [1.1272 3.1641 9.4191], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 73.1518 84.6644 55.6073 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.498842,"73.151763,84.664441,55.607339","-0.130633,0.683594,0.718077",strict,256,0.0,False,0.763194,0.19469,0.244444,0.854223
vqc_021,case_000109,clean_positive:case_000109:original,clean_positive,reconnect_clash,clear_10,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/images/reconnect_clash_clear_10.png,rendered,chimerax_render,0,"lor white radius 0.01 INFO: Axis 'axis' centered at [73.7154 86.24645 60.31685] with direction [1.1272 3.1641 9.4191], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 73.1518 84.6644 55.6073 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.457531,"73.151763,84.664441,55.607339","-0.396275,0.621094,0.676172",strict,256,0.0,False,0.786663,0.185841,0.233333,0.928559
vqc_021,case_000109,clean_positive:case_000109:original,clean_positive,reconnect_clash,clear_11,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/scripts/reconnect_clash_clear_01_clear_12.cxc,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_1a_visual_qc/case_000109/clean_positive_case_000109_original/images/reconnect_clash_clear_11.png,rendered,chimerax_render,0,"lor white radius 0.01 INFO: Axis 'axis' centered at [73.7154 86.24645 60.31685] with direction [1.1272 3.1641 9.4191], radius 0.01, and length 10.0001 INFO: Executing: hide #102 models INFO: Executing: view all clip false pad 0.50 zalign #102 INFO: Executing: runscript scripts/center_camera_on_focus.py 73.1518 84.6644 55.6073 INFO: Executing: save images/reconnect_clash_clear_12.png width 1200 height 900 INFO: UCSF ChimeraX version: 1.11.1 (2026-01-23) INFO: © 2016-2025 Regents of the University of California. All rights reserved. INFO: [How to cite UCSF ChimeraX](cxcmd:help help:credits.html)",7.409385,"73.151763,84.664441,55.607339","-0.263666,0.519531,0.812753",strict,256,0.0,False,0.705811,0.185841,0.233333,0.838542
