case_id,base_sample_id,base_complex_id,base_split,derived_split,oracle_split,injection_mode,difficulty_bin,set_membership_s0,set_membership_s1,set_membership_s2,circularity_risk_level,target_rgroup,target_atom_indices,predicted_dominant_valid_rgroup,top_valid_rgroups_json,target_score_ratio_valid,dominant_ratio_valid_rgroups,failure_type,recommended_action,predicted_equals_oracle,oracle_mask_rgroup,oracle_mask_atom_indices,oracle_keep_atom_indices,oracle_anchor_scaffold_atom_idx,oracle_anchor_rgroup_atom_idx,oracle_anchor_bond_idx,oracle_mask_available,oracle_mask_reason,predicted_mask_rgroup,predicted_mask_atom_indices,predicted_keep_atom_indices,predicted_anchor_scaffold_atom_idx,predicted_anchor_rgroup_atom_idx,predicted_anchor_bond_idx,predicted_mask_available,predicted_mask_reason,random_mask_rgroup,random_mask_atom_indices,random_keep_atom_indices,random_anchor_scaffold_atom_idx,random_anchor_rgroup_atom_idx,random_anchor_bond_idx,random_mask_available,random_mask_policy,random_mask_fallback_reason,random_equals_oracle,random_equals_predicted,old_clash_pairs_json,protein_clash_hot_atoms_json,protein_clash_hot_residues_json,target_num_severe_pairs,non_target_num_severe_pairs,scaffold_num_severe_pairs,num_total_severe_pairs,max_clash_depth,total_clash_score,phase4_0_backend_feasibility_candidate,phase4_1_formal_loop_candidate,phase4_candidate_reason,phase4_exclusion_reason
case_001633,complex_crossdocked_000033,complex_crossdocked_000033,train,train,supported_single_rgroup,directed_clash,easy,True,True,True,high,R4,"[30, 31, 32, 33]",R4,"[{""region"": ""R4"", ""score"": 0.3388153971409409}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R4,"[30, 31, 32, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",29,30,32,True,ok,R4,"[30, 31, 32, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",29,30,32,True,ok,R3,"[21, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",20,21,23,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 31, ""protein_atom_idx"": 357, ""protein_atom_position"": 357, ""ligand_element"": ""C"", ""protein_element"": ""O"", ""distance"": 2.333552837371826, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.4864470958709717, ""is_severe"": true, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:105::THR""}, {""ligand_atom_idx"": 32, ""protein_atom_idx"": 353, ""protein_atom_position"": 353, ""ligand_element"": ""F"", ""protein_element"": ""C"", ""distance"": 2.7601354122161865, ""vdw_sum"": 3.1700000762939453, ""clash_depth"": 0.009864568710327148, ""is_severe"": false, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:105::THR""}, {""ligand_atom_idx"": 32, ""protein_atom_idx"": 357, ""protein_atom_position"": 357, ""ligand_element"": ""F"", ""protein_element"": ""O"", ""distance"": 1.9347764253616333, ""vdw_sum"": 2.990000009536743, ""clash_depth"": 0.6552234888076782, ""is_severe"": true, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:105::THR""}, {""ligand_atom_idx"": 33, ""protein_atom_idx"": 357, ""protein_atom_position"": 357, ""ligand_element"": ""F"", ""protein_element"": ""O"", ""distance"": 2.4823668003082275, ""vdw_sum"": 2.990000009536743, ""clash_depth"": 0.10763311386108398, ""is_severe"": false, ""ligand_region"": ""R4"", ""protein_residue_key"": ""A:105::THR""}]","[353, 357]","[""A:105::THR""]",2,0,0,2,0.6552234888076782,0.6776307942818818,True,True,"S2 case with oracle, predicted and random masks available",
case_001644,complex_crossdocked_000034,complex_crossdocked_000034,train,train,supported_single_rgroup,torsion_perturb,easy,True,True,True,high,R3,"[13, 14, 15, 16, 17, 18, 19]",R3,"[{""region"": ""R3"", ""score"": 0.18148549652553128}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R3,"[13, 14, 15, 16, 17, 18, 19]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2,13,5,True,ok,R3,"[13, 14, 15, 16, 17, 18, 19]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2,13,5,True,ok,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 15, ""protein_atom_idx"": 42, ""protein_atom_position"": 42, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.499708890914917, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.1402909755706787, ""is_severe"": false, ""ligand_region"": ""R3"", ""protein_residue_key"": ""A:185::THR""}, {""ligand_atom_idx"": 17, ""protein_atom_idx"": 40, ""protein_atom_position"": 40, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.369669198989868, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.27033066749572754, ""is_severe"": false, ""ligand_region"": ""R3"", ""protein_residue_key"": ""A:185::THR""}, {""ligand_atom_idx"": 17, ""protein_atom_idx"": 304, ""protein_atom_position"": 304, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.017580986022949, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.6224188804626465, ""is_severe"": true, ""ligand_region"": ""R3"", ""protein_residue_key"": ""A:217::TYR""}]","[40, 42, 304]","[""A:185::THR"", ""A:217::TYR""]",1,0,0,1,0.6224188804626465,0.4801654903716326,True,True,"S2 case with oracle, predicted and random masks available",
case_001646,complex_crossdocked_000034,complex_crossdocked_000034,train,train,supported_single_rgroup,torsion_perturb,medium,True,True,True,high,R3,"[13, 14, 15, 16, 17, 18, 19]",R3,"[{""region"": ""R3"", ""score"": 0.4586820240837819}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R3,"[13, 14, 15, 16, 17, 18, 19]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2,13,5,True,ok,R3,"[13, 14, 15, 16, 17, 18, 19]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2,13,5,True,ok,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 17, ""protein_atom_idx"": 37, ""protein_atom_position"": 37, ""ligand_element"": ""O"", ""protein_element"": ""N"", ""distance"": 1.72486412525177, ""vdw_sum"": 3.069999933242798, ""clash_depth"": 0.9451357126235962, ""is_severe"": true, ""ligand_region"": ""R3"", ""protein_residue_key"": ""A:185::THR""}, {""ligand_atom_idx"": 17, ""protein_atom_idx"": 38, ""protein_atom_position"": 38, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.424851655960083, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.39514827728271484, ""is_severe"": false, ""ligand_region"": ""R3"", ""protein_residue_key"": ""A:185::THR""}, {""ligand_atom_idx"": 17, ""protein_atom_idx"": 40, ""protein_atom_position"": 40, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.4926648139953613, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.14733505249023438, ""is_severe"": false, ""ligand_region"": ""R3"", ""protein_residue_key"": ""A:185::THR""}, {""ligand_atom_idx"": 17, ""protein_atom_idx"": 41, ""protein_atom_position"": 41, ""ligand_element"": ""O"", ""protein_element"": ""C"", ""distance"": 2.7263147830963135, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.09368515014648438, ""is_severe"": false, ""ligand_region"": ""R3"", ""protein_residue_key"": ""A:185::THR""}, {""ligand_atom_idx"": 17, ""protein_atom_idx"": 42, ""protein_atom_position"": 42, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.2744176387786865, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.3655822277069092, ""is_severe"": false, ""ligand_region"": ""R3"", ""protein_residue_key"": ""A:185::THR""}]","[37, 38, 40, 41, 42]","[""A:185::THR""]",1,0,0,1,0.9451357126235962,1.2135585665814261,True,True,"S2 case with oracle, predicted and random masks available",
case_001648,complex_crossdocked_000034,complex_crossdocked_000034,train,train,supported_single_rgroup,torsion_perturb,easy,True,True,True,high,R3,"[13, 14, 15, 16, 17, 18, 19]",R3,"[{""region"": ""R3"", ""score"": 0.2585627737542251}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R3,"[13, 14, 15, 16, 17, 18, 19]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2,13,5,True,ok,R3,"[13, 14, 15, 16, 17, 18, 19]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2,13,5,True,ok,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 16, ""protein_atom_idx"": 42, ""protein_atom_position"": 42, ""ligand_element"": ""C"", ""protein_element"": ""O"", ""distance"": 2.812037706375122, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.007962226867675781, ""is_severe"": false, ""ligand_region"": ""R3"", ""protein_residue_key"": ""A:185::THR""}, {""ligand_atom_idx"": 17, ""protein_atom_idx"": 42, ""protein_atom_position"": 42, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 1.812939167022705, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.8270606994628906, ""is_severe"": true, ""ligand_region"": ""R3"", ""protein_residue_key"": ""A:185::THR""}]",[42],"[""A:185::THR""]",1,0,0,1,0.8270606994628906,0.6840927976527382,True,True,"S2 case with oracle, predicted and random masks available",
case_001650,complex_crossdocked_000034,complex_crossdocked_000034,train,train,supported_single_rgroup,directed_clash,easy,True,True,True,high,R3,"[13, 14, 15, 16, 17, 18, 19]",R3,"[{""region"": ""R3"", ""score"": 0.12934922494436346}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R3,"[13, 14, 15, 16, 17, 18, 19]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2,13,5,True,ok,R3,"[13, 14, 15, 16, 17, 18, 19]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",2,13,5,True,ok,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 17, ""protein_atom_idx"": 304, ""protein_atom_position"": 304, ""ligand_element"": ""O"", ""protein_element"": ""O"", ""distance"": 2.0549991130828857, ""vdw_sum"": 3.0399999618530273, ""clash_depth"": 0.58500075340271, ""is_severe"": true, ""ligand_region"": ""R3"", ""protein_residue_key"": ""A:217::TYR""}]",[304],"[""A:217::TYR""]",1,0,0,1,0.58500075340271,0.34222588148173827,True,True,"S2 case with oracle, predicted and random masks available",
case_001675,complex_crossdocked_000034,complex_crossdocked_000034,train,train,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R5,"[31, 32, 33, 34]",R5,"[{""region"": ""R5"", ""score"": 0.35309500865119503}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,ok,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,ok,R4,"[22, 23]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",21,22,24,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 34, ""protein_atom_idx"": 179, ""protein_atom_position"": 179, ""ligand_element"": ""F"", ""protein_element"": ""C"", ""distance"": 2.189931631088257, ""vdw_sum"": 3.1700000762939453, ""clash_depth"": 0.5800683498382568, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 34, ""protein_atom_idx"": 180, ""protein_atom_position"": 180, ""ligand_element"": ""F"", ""protein_element"": ""O"", ""distance"": 1.9819614887237549, ""vdw_sum"": 2.990000009536743, ""clash_depth"": 0.6080384254455566, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}]","[179, 180]","[""A:196::SER""]",2,0,0,2,0.6080384254455566,0.7061900173023901,True,True,"S2 case with oracle, predicted and random masks available",
case_001676,complex_crossdocked_000034,complex_crossdocked_000034,train,train,supported_single_rgroup,easy_rotation,medium,True,True,True,high,R5,"[31, 32, 33, 34]",R5,"[{""region"": ""R5"", ""score"": 1.4567096426928003}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,ok,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,ok,R4,"[22, 23]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",21,22,24,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 32, ""protein_atom_idx"": 179, ""protein_atom_position"": 179, ""ligand_element"": ""C"", ""protein_element"": ""C"", ""distance"": 2.34517240524292, ""vdw_sum"": 3.4000000953674316, ""clash_depth"": 0.6548275947570801, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 32, ""protein_atom_idx"": 180, ""protein_atom_position"": 180, ""ligand_element"": ""C"", ""protein_element"": ""O"", ""distance"": 2.1692845821380615, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.6507153511047363, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 33, ""protein_atom_idx"": 180, ""protein_atom_position"": 180, ""ligand_element"": ""F"", ""protein_element"": ""O"", ""distance"": 2.3708927631378174, ""vdw_sum"": 2.990000009536743, ""clash_depth"": 0.21910715103149414, ""is_severe"": false, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 34, ""protein_atom_idx"": 179, ""protein_atom_position"": 179, ""ligand_element"": ""F"", ""protein_element"": ""C"", ""distance"": 1.440248966217041, ""vdw_sum"": 3.1700000762939453, ""clash_depth"": 1.3297510147094727, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 34, ""protein_atom_idx"": 180, ""protein_atom_position"": 180, ""ligand_element"": ""F"", ""protein_element"": ""O"", ""distance"": 2.0950818061828613, ""vdw_sum"": 2.990000009536743, ""clash_depth"": 0.4949181079864502, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}]","[179, 180]","[""A:196::SER""]",4,0,0,4,1.3297510147094727,2.9134192853856007,True,True,"S2 case with oracle, predicted and random masks available",
case_001677,complex_crossdocked_000034,complex_crossdocked_000034,train,train,supported_single_rgroup,easy_rotation,medium,True,True,True,high,R5,"[31, 32, 33, 34]",R5,"[{""region"": ""R5"", ""score"": 1.648232997508174}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,ok,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,ok,R4,"[22, 23]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",21,22,24,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 32, ""protein_atom_idx"": 179, ""protein_atom_position"": 179, ""ligand_element"": ""C"", ""protein_element"": ""C"", ""distance"": 2.4129717350006104, ""vdw_sum"": 3.4000000953674316, ""clash_depth"": 0.5870282649993896, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 33, ""protein_atom_idx"": 179, ""protein_atom_position"": 179, ""ligand_element"": ""F"", ""protein_element"": ""C"", ""distance"": 1.5436640977859497, ""vdw_sum"": 3.1700000762939453, ""clash_depth"": 1.226335883140564, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 33, ""protein_atom_idx"": 180, ""protein_atom_position"": 180, ""ligand_element"": ""F"", ""protein_element"": ""O"", ""distance"": 1.5623570680618286, ""vdw_sum"": 2.990000009536743, ""clash_depth"": 1.027642846107483, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 34, ""protein_atom_idx"": 179, ""protein_atom_position"": 179, ""ligand_element"": ""F"", ""protein_element"": ""C"", ""distance"": 2.540625810623169, ""vdw_sum"": 3.1700000762939453, ""clash_depth"": 0.22937417030334473, ""is_severe"": false, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 34, ""protein_atom_idx"": 399, ""protein_atom_position"": 399, ""ligand_element"": ""F"", ""protein_element"": ""C"", ""distance"": 2.1875038146972656, ""vdw_sum"": 3.1700000762939453, ""clash_depth"": 0.582496166229248, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:108::LEU""}]","[179, 180, 399]","[""A:108::LEU"", ""A:196::SER""]",4,0,0,4,1.226335883140564,3.296465995016348,True,True,"S2 case with oracle, predicted and random masks available",
case_001678,complex_crossdocked_000034,complex_crossdocked_000034,train,train,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R5,"[31, 32, 33, 34]",R5,"[{""region"": ""R5"", ""score"": 0.3116243297365884}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,ok,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,ok,R4,"[22, 23]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",21,22,24,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 33, ""protein_atom_idx"": 179, ""protein_atom_position"": 179, ""ligand_element"": ""F"", ""protein_element"": ""C"", ""distance"": 2.3052968978881836, ""vdw_sum"": 3.1700000762939453, ""clash_depth"": 0.4647030830383301, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 32, ""protein_atom_idx"": 399, ""protein_atom_position"": 399, ""ligand_element"": ""C"", ""protein_element"": ""C"", ""distance"": 2.6311120986938477, ""vdw_sum"": 3.4000000953674316, ""clash_depth"": 0.36888790130615234, ""is_severe"": false, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:108::LEU""}, {""ligand_atom_idx"": 33, ""protein_atom_idx"": 399, ""protein_atom_position"": 399, ""ligand_element"": ""F"", ""protein_element"": ""C"", ""distance"": 2.715562105178833, ""vdw_sum"": 3.1700000762939453, ""clash_depth"": 0.054437875747680664, ""is_severe"": false, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:108::LEU""}, {""ligand_atom_idx"": 34, ""protein_atom_idx"": 399, ""protein_atom_position"": 399, ""ligand_element"": ""F"", ""protein_element"": ""C"", ""distance"": 2.252063751220703, ""vdw_sum"": 3.1700000762939453, ""clash_depth"": 0.5179362297058105, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:108::LEU""}]","[179, 399]","[""A:108::LEU"", ""A:196::SER""]",2,0,0,2,0.5179362297058105,0.6232486594731768,True,True,"S2 case with oracle, predicted and random masks available",
case_001679,complex_crossdocked_000034,complex_crossdocked_000034,train,train,supported_single_rgroup,easy_rotation,easy,True,True,True,high,R5,"[31, 32, 33, 34]",R5,"[{""region"": ""R5"", ""score"": 0.31631163513026905}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,ok,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,ok,R4,"[22, 23]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",21,22,24,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 33, ""protein_atom_idx"": 399, ""protein_atom_position"": 399, ""ligand_element"": ""F"", ""protein_element"": ""C"", ""distance"": 1.9746237993240356, ""vdw_sum"": 3.1700000762939453, ""clash_depth"": 0.795376181602478, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:108::LEU""}]",[399],"[""A:108::LEU""]",1,0,0,1,0.795376181602478,0.6326232702605381,True,True,"S2 case with oracle, predicted and random masks available",
case_001687,complex_crossdocked_000034,complex_crossdocked_000034,train,train,supported_single_rgroup,directed_clash,medium,True,True,True,high,R5,"[31, 32, 33, 34]",R5,"[{""region"": ""R5"", ""score"": 1.1481910840672214}]",1.0,1.0,single_rgroup_clash,local_rgroup_repair,True,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,ok,R5,"[31, 32, 33, 34]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",30,31,33,True,ok,R4,"[22, 23]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",21,22,24,True,size_matched_valid_single_anchor_rgroup,primary_exclude_oracle_and_predicted,False,False,"[{""ligand_atom_idx"": 32, ""protein_atom_idx"": 179, ""protein_atom_position"": 179, ""ligand_element"": ""C"", ""protein_element"": ""C"", ""distance"": 2.7963340282440186, ""vdw_sum"": 3.4000000953674316, ""clash_depth"": 0.20366597175598145, ""is_severe"": false, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 32, ""protein_atom_idx"": 180, ""protein_atom_position"": 180, ""ligand_element"": ""C"", ""protein_element"": ""O"", ""distance"": 2.4234390258789062, ""vdw_sum"": 3.2200000286102295, ""clash_depth"": 0.3965609073638916, ""is_severe"": false, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 34, ""protein_atom_idx"": 179, ""protein_atom_position"": 179, ""ligand_element"": ""F"", ""protein_element"": ""C"", ""distance"": 1.5958901643753052, ""vdw_sum"": 3.1700000762939453, ""clash_depth"": 1.1741098165512085, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}, {""ligand_atom_idx"": 34, ""protein_atom_idx"": 180, ""protein_atom_position"": 180, ""ligand_element"": ""F"", ""protein_element"": ""O"", ""distance"": 1.7419975996017456, ""vdw_sum"": 2.990000009536743, ""clash_depth"": 0.8480023145675659, ""is_severe"": true, ""ligand_region"": ""R5"", ""protein_residue_key"": ""A:196::SER""}]","[179, 180]","[""A:196::SER""]",2,0,0,2,1.1741098165512085,2.2963821681344427,True,True,"S2 case with oracle, predicted and random masks available",
